Model,Test,Few(n),n,Prompt,r,s,ex_selector,bleu,sari_add,sari_keep,sari_del,sari,fkgl,pbert_ref,rbert_ref,F1_bert_ref,pbert_src,rbert_src,F1_bert_src,ppl_mean,ppl_std,LENS,LENS_std,intra_dist1,intra_dist2,inter_dist1,inter_dist2,c_ratio,splits,lev_sim,copies,adds,deletes,lex_complexity
flan-t5-small,med-easi-test,med-easi-validation,3,p2,1,287,random,18.2693,1.5333,46.9886,60.596,36.3726,9.0868,40.4421,37.8263,39.0637,76.5331,64.9513,70.5911,160.3452,279.5696,45.1678,21.3853,91.1449,98.7431,35.9385,85.3196,0.8995,1.1461,0.7952,0.1267,0.1489,0.2896,8.9362
flan-t5-small,med-easi-test,med-easi-validation,3,p2,1,489,random,18.446,1.8446,48.2593,62.7867,37.6302,8.9261,41.4484,37.7667,39.5344,76.0558,63.4885,69.6133,151.486,248.9212,46.2818,20.605,91.5487,98.9007,35.9882,84.7606,0.8562,1.1506,0.7903,0.1033,0.1501,0.3092,8.9435
flan-t5-small,med-easi-test,med-easi-validation,3,p2,1,723,random,15.9758,1.4097,44.3813,62.0837,35.9582,8.9552,39.2573,35.2858,37.2012,73.1317,60.7057,66.7717,174.6683,428.7689,44.666,20.8242,91.4319,98.7664,36.1276,84.8121,0.8486,1.1932,0.7688,0.11,0.1721,0.3365,8.8598
flan-t5-small,news-manual-all-test,news-manual-all-val,3,p0,1,287,random,60.6785,1.9041,61.7819,39.6706,34.4522,8.3295,76.0825,69.6646,72.468,84.7524,75.1156,79.8401,107.3642,144.6693,57.2928,18.4964,92.8275,99.3891,33.5281,83.5898,0.8639,1.0339,0.8601,0.2344,0.075,0.2138,8.624
flan-t5-small,news-manual-all-test,news-manual-all-val,3,p0,1,489,random,60.147,1.9194,62.3265,43.9075,36.0512,8.3611,75.3998,68.9549,71.8817,83.4497,73.7732,78.5222,104.2851,110.7363,56.6086,18.8953,92.858,99.3187,33.7066,84.072,0.8579,1.019,0.8496,0.2461,0.0823,0.2297,8.6164
flan-t5-small,news-manual-all-test,news-manual-all-val,3,p0,1,723,random,61.1007,2.3748,63.2843,44.4129,36.6906,8.4193,75.9592,70.2132,72.6535,83.7687,74.4142,79.015,93.1563,76.2308,58.2587,16.8129,93.3708,99.6708,33.7321,84.0569,0.8622,1.0234,0.8508,0.2109,0.0948,0.2313,8.6558
flan-t5-small,news-manual-all-test,news-manual-all-val,3,p1,1,287,random,59.1998,1.8111,62.0298,44.8485,36.2298,8.3795,71.7185,66.4615,68.635,78.7435,69.5887,74.0937,158.3757,716.7117,53.3326,21.4652,92.2,98.6856,33.5734,84.1244,0.8825,1.0659,0.8299,0.1875,0.1213,0.2522,8.6504
flan-t5-small,news-manual-all-test,news-manual-all-val,3,p1,1,489,random,61.2693,2.0804,62.5954,40.8998,35.1919,8.2843,73.6875,68.5578,70.6651,81.4879,72.8491,77.0985,103.0593,104.0644,55.3781,19.3969,92.7205,99.1449,33.6862,84.2172,0.8852,1.0596,0.8468,0.207,0.0981,0.2256,8.6384
flan-t5-small,news-manual-all-test,news-manual-all-val,3,p1,1,723,random,59.535,1.7889,62.2542,44.618,36.2204,7.7908,71.8556,65.5388,68.3063,78.9006,69.2555,73.9845,101.4213,99.0787,54.5192,20.1106,92.7444,99.4652,33.0227,83.9256,0.9233,1.0779,0.8246,0.2227,0.1147,0.2496,8.549
flan-t5-small,news-manual-all-test,news-manual-all-val,3,p2,1,287,random,54.9303,2.8914,60.5029,49.8827,37.759,7.6463,72.5975,64.9385,68.3047,78.5667,67.1718,72.7861,111.6834,118.1459,53.3335,19.6603,92.364,99.2394,33.2356,83.843,0.8251,1.1037,0.8119,0.082,0.1199,0.2894,8.6675
flan-t5-small,news-manual-all-test,news-manual-all-val,3,p2,1,489,random,53.3729,2.7802,60.403,51.1556,38.1129,7.4387,71.4973,65.172,67.7793,77.655,67.7705,72.6352,108.338,118.5166,53.3266,20.5533,92.5819,99.0587,33.136,84.2234,0.8508,1.1507,0.8101,0.1133,0.136,0.2847,8.6074
flan-t5-small,news-manual-all-test,news-manual-all-val,3,p2,1,723,random,54.4784,2.8151,60.1495,48.8589,37.2745,7.7416,72.2859,65.5548,68.3636,79.2173,68.3974,73.7208,106.6113,109.4334,54.1766,20.0904,93.0077,99.3519,33.4111,83.9481,0.8447,1.1147,0.8215,0.125,0.1186,0.2735,8.6094
flan-t5-xl,asset-test,asset-valid,3,p0,1,287,random,87.3476,3.5781,61.9291,39.888,35.1317,8.7412,87.4016,86.5323,86.0003,90.2903,83.7117,86.9557,112.7868,134.8138,62.3601,12.454,92.0062,99.044,40.3499,86.7184,0.8902,1.0385,0.8922,0.2786,0.0561,0.154,8.5489
flan-t5-xl,asset-test,asset-valid,3,p0,1,489,random,85.9794,3.794,61.2633,45.585,36.8808,8.3366,86.9364,84.4196,84.7221,88.4808,78.9525,83.6276,114.5538,134.6869,62.5387,13.3554,92.087,98.8837,40.4803,86.7862,0.8596,1.058,0.8607,0.2033,0.0659,0.1958,8.5317
flan-t5-xl,asset-test,asset-valid,3,p0,1,723,random,87.8183,3.3483,61.8705,39.8063,35.0084,8.5844,87.7137,86.4306,86.3265,90.3272,82.5687,86.377,115.7806,155.8158,62.4333,12.5359,91.9699,99.1085,40.3322,86.79,0.8783,1.0455,0.8906,0.2953,0.048,0.1565,8.5439
flan-t5-xl,asset-test,asset-valid,3,p1,1,287,random,83.4248,4.1846,60.8558,47.401,37.4805,8.2241,84.4895,83.4977,83.1955,85.2689,77.2807,81.207,141.3101,204.5572,59.0319,16.3742,92.1722,99.0176,40.0622,85.5952,0.859,1.0492,0.8586,0.1058,0.0763,0.1999,8.568
flan-t5-xl,asset-test,asset-valid,3,p1,1,489,random,84.2205,4.0745,61.759,44.6111,36.8149,8.2539,84.7467,84.9339,83.9226,86.3183,79.4887,82.8506,129.8148,165.013,58.0517,16.2128,91.8068,99.0374,39.5862,85.4878,0.8824,1.071,0.8749,0.1253,0.0816,0.1803,8.5376
flan-t5-xl,asset-test,asset-valid,3,p1,1,723,random,84.2175,4.0768,61.1033,47.4427,37.5409,8.0549,85.0711,83.9256,83.5714,86.0701,77.4491,81.6752,123.7438,145.8068,59.9214,15.436,92.1695,98.9533,40.0115,85.6474,0.855,1.0552,0.8617,0.156,0.0743,0.1996,8.5256
flan-t5-xl,asset-test,asset-valid,3,p2,1,287,random,82.3017,7.6784,63.3247,52.9123,41.3051,7.0386,86.4805,86.2116,85.6017,85.4246,79.2663,82.3183,111.0142,134.808,65.1258,13.6589,90.4316,98.7361,38.8859,85.4181,0.8918,1.2734,0.8508,0.0947,0.1193,0.2001,8.5135
flan-t5-xl,asset-test,asset-valid,3,p2,1,489,random,81.6375,7.1885,62.465,52.9313,40.8616,7.3526,85.9232,85.7885,84.8859,85.1977,78.4936,81.8159,105.8753,113.6755,64.8833,14.7826,90.9711,98.7735,39.2589,86.1662,0.8828,1.2033,0.8478,0.1031,0.1139,0.2055,8.4687
flan-t5-xl,asset-test,asset-valid,3,p2,1,723,random,81.4235,7.1585,62.878,53.0837,41.0401,7.0887,85.8811,85.2628,84.6806,85.0473,78.4396,81.7103,111.2705,136.7007,64.2196,14.624,90.5257,98.8478,39.2364,85.9826,0.8901,1.2625,0.8458,0.0919,0.1129,0.1987,8.5253
flan-t5-xl,med-easi-test,med-easi-validation,3,p0,1,287,random,24.5102,1.2701,51.2351,48.2495,33.5849,10.267,44.6914,45.2494,44.9111,88.9574,80.4814,84.6033,294.8247,2666.9789,54.222,16.6394,90.6528,98.9251,35.3993,84.7754,0.9063,1.0173,0.8769,0.28,0.0769,0.177,8.9497
flan-t5-xl,med-easi-test,med-easi-validation,3,p0,1,489,random,23.2908,1.413,48.6399,45.5156,31.8562,10.4095,44.3148,44.2407,44.1942,89.0311,79.5499,84.1741,182.5651,671.5546,54.062,15.6462,90.9243,98.6629,36.393,85.187,0.8835,1.0163,0.874,0.2833,0.0614,0.1776,8.9985
flan-t5-xl,med-easi-test,med-easi-validation,3,p0,1,723,random,24.9386,1.6037,50.4799,44.4811,32.1882,10.4637,44.8686,44.7574,44.7238,89.713,80.9679,85.2108,174.1774,500.8294,52.4835,16.4207,90.8963,98.7365,35.8587,84.9352,0.8897,1.0072,0.885,0.31,0.0597,0.1656,8.907
flan-t5-xl,med-easi-test,med-easi-validation,3,p1,1,287,random,23.6597,1.8316,49.3736,46.6641,32.6231,10.1441,44.4951,44.8752,44.6172,86.7961,78.8023,82.7074,155.7487,342.2466,51.9591,17.2687,90.6776,99.032,35.1863,84.0192,0.9048,1.0248,0.8766,0.1733,0.088,0.1808,8.9213
flan-t5-xl,med-easi-test,med-easi-validation,3,p1,1,489,random,22.4012,1.4072,47.375,44.297,31.0264,10.2133,43.2025,43.088,43.0699,85.6683,76.7402,81.0987,136.256,236.3709,52.7163,15.9376,90.3703,98.9714,35.2915,84.1892,0.9034,1.0221,0.8612,0.15,0.0956,0.1966,8.9371
flan-t5-xl,med-easi-test,med-easi-validation,3,p1,1,723,random,23.0745,1.7398,49.1075,48.1374,32.9949,9.9079,44.8332,43.507,44.0945,85.4196,74.8499,79.9892,144.102,242.582,51.8637,17.3144,90.7878,99.0392,35.5143,84.3591,0.8762,1.0358,0.86,0.14,0.0878,0.2093,8.9623
flan-t5-xl,med-easi-test,med-easi-validation,3,p2,1,287,random,21.9799,2.1874,48.235,51.0713,33.8312,8.9406,43.6967,44.2241,43.8959,84.5543,76.8334,80.6175,125.7057,224.8101,53.9957,17.6843,89.2656,98.6506,34.1816,82.9051,0.9164,1.2388,0.8466,0.1167,0.1364,0.2103,8.9486
flan-t5-xl,med-easi-test,med-easi-validation,3,p2,1,489,random,22.8501,2.0801,48.5112,47.6019,32.7311,9.1972,44.3291,45.2715,44.7174,86.3348,79.6554,82.9412,175.5686,751.3962,55.6466,15.7742,89.6211,98.0093,34.0309,82.9326,0.9298,1.2314,0.8697,0.1333,0.1249,0.1907,8.9531
flan-t5-xl,med-easi-test,med-easi-validation,3,p2,1,723,random,21.7667,2.2756,47.4572,49.5032,33.0787,9.2003,43.0414,44.5861,43.7522,85.0902,78.4966,81.7366,132.3558,279.6227,54.6189,16.9259,89.5038,98.6661,34.1022,83.8316,0.9336,1.1889,0.8537,0.13,0.1248,0.1995,8.9477
